County,Year,Month-Year,Pack,State Bottle Cost,State Bottle Retail,Bottles Sold Per Capita,Alcohol Expense Per Capita,Volume Sold (Gallons) Per Capita,Category Name_100 PROOF VODKA,Category Name_AMERICAN ALCOHOL,Category Name_AMERICAN AMARETTO,Category Name_AMERICAN COCKTAILS,Category Name_AMERICAN DRY GINS,Category Name_AMERICAN GRAPE BRANDIES,Category Name_AMERICAN SLOE GINS,Category Name_APPLE SCHNAPPS,Category Name_APRICOT BRANDIES,Category Name_BARBADOS RUM,Category Name_BLACKBERRY BRANDIES,Category Name_BLENDED WHISKIES,Category Name_BOTTLED IN BOND BOURBON,Category Name_BUTTERSCOTCH SCHNAPPS,Category Name_CANADIAN WHISKIES,Category Name_CHERRY BRANDIES,Category Name_CINNAMON SCHNAPPS,Category Name_COFFEE LIQUEURS,Category Name_CREAM LIQUEURS,Category Name_DARK CREME DE CACAO,Category Name_DECANTERS & SPECIALTY PACKAGES,Category Name_DISTILLED SPIRITS SPECIALTY,Category Name_FLAVORED GINS,Category Name_FLAVORED RUM,Category Name_GRAPE SCHNAPPS,Category Name_GREEN CREME DE MENTHE,Category Name_IMPORTED AMARETTO,Category Name_IMPORTED DRY GINS,Category Name_IMPORTED GRAPE BRANDIES,Category Name_IMPORTED SCHNAPPS,Category Name_IMPORTED VODKA,Category Name_IMPORTED VODKA - MISC,Category Name_IRISH WHISKIES,Category Name_JAMAICA RUM,Category Name_MISC. AMERICAN CORDIALS & LIQUEURS,Category Name_MISC. IMPORTED CORDIALS & LIQUEURS,Category Name_MISCELLANEOUS SCHNAPPS,Category Name_OTHER PROOF VODKA,Category Name_PEACH SCHNAPPS,Category Name_PEPPERMINT SCHNAPPS,Category Name_PUERTO RICO & VIRGIN ISLANDS RUM,Category Name_RASPBERRY SCHNAPPS,Category Name_SCOTCH WHISKIES,Category Name_SINGLE MALT SCOTCH,Category Name_SPEARMINT SCHNAPPS,Category Name_SPICED RUM,Category Name_STRAIGHT BOURBON WHISKIES,Category Name_STRAIGHT RYE WHISKIES,Category Name_TENNESSEE WHISKIES,Category Name_TEQUILA,Category Name_TRIPLE SEC,Category Name_VODKA 80 PROOF,Category Name_VODKA FLAVORED,Category Name_WATERMELON SCHNAPPS,Category Name_WHISKEY LIQUEUR,Category Name_WHITE CREME DE CACAO,"Vendor Name_Bacardi U.S.A., Inc.",Vendor Name_Brown-Forman Corporation,Vendor Name_Campari(skyy),"Vendor Name_Cedar Ridge Vineyards,LLC","Vendor Name_Charles Jacquin Et. Cie., Inc.",Vendor Name_Charles Jacquin/Independent Spirits,"Vendor Name_Constellation Wine Company, Inc.",Vendor Name_Dehner Distillery,Vendor Name_Diageo Americas,Vendor Name_Disaronno International LLC,Vendor Name_E AND J GALLO WINERY,Vendor Name_Fifth Generation Inc.,Vendor Name_Gemini Spirits,Vendor Name_Heaven Hill Brands,"Vendor Name_Hood River Distillers, Inc.",Vendor Name_Iowa Distilling Company,Vendor Name_Jim Beam Brands,Vendor Name_Laird And Company,Vendor Name_Luxco-St Louis,Vendor Name_MHW Ltd,"Vendor Name_Mango Bottling, Inc.",Vendor Name_Mccormick Distilling Company,Vendor Name_Mississippi River Distilling Co.,"Vendor Name_Moet Hennessy USA, Inc.",Vendor Name_Pernod Ricard USA/Austin Nichols,Vendor Name_Phillips Beverage Company,Vendor Name_Piedmont Distillers,Vendor Name_Prestige Wine and Spirits Group,Vendor Name_Proximo,Vendor Name_REMY COINTREAU USA         .,"Vendor Name_Sazerac Co., Inc.",Vendor Name_Sazerac North America,Vendor Name_Shaw Ross International Importers LL,Vendor Name_Sidney Frank Importing Co.,Vendor Name_Stoli Group,Vendor Name_The Patron Spirits Company,"Vendor Name_WILLIAM GRANT AND SONS, INC.",Vendor Name_Western Spirits Beverage Co. LLC,Vendor Name_Wilson Daniels Ltd.,Population,Income Per Capita
Sac,2014,04-2014,12,9.71,14.56,9.952229299363058e-05,0.0014490445859872611,2.587579617834395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10048,51652
Sac,2013,12-2013,12,8.75,13.12,0.0011964107676969093,0.015696909272183448,0.00023728813559322032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10030,53460
Scott,2012,01-2012,24,30.55,46.58,0.00023166435992325377,0.0036210921489542433,9.771483899326984e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168347,47616
Scott,2012,02-2012,24,17.91,27.369999999999997,2.9700558964519714e-05,0.0004001259303700096,5.8807106749749026e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168347,47616
Scott,2012,03-2012,60,8.84,13.26,0.00016038301840840644,0.0010645868355242446,2.352284269989961e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168347,47616
Scott,2012,04-2012,12,34.14,51.21,8.316156510065519e-05,0.002048863359608428,1.651351078427296e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168347,47616
Scott,2012,05-2012,12,8.5,12.75,1.7820335378711828e-05,0.0002272092760785758,9.504178868646308e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,168347,47616
Scott,2012,06-2012,12,7.5,11.25,0.00014256268302969462,0.0016038301840840645,3.766030876701099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168347,47616
Scott,2012,08-2012,24,13.25,19.990000000000002,4.752089434323154e-05,0.00048697036478226525,1.1820822467878847e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168347,47616
Scott,2012,09-2012,6,10.45,15.67,7.128134151484731e-05,0.0011169786215376573,3.296762045061688e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168347,47616
Scott,2012,10-2012,48,17.39,26.07,0.0003682869311600444,0.002267697078059009,4.5560657451573235e-05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168347,47616
Scott,2012,11-2012,12,6.9,10.35,1.1880223585807884e-05,0.0001229603141131116,2.376044717161577e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168347,47616
Scott,2012,12-2012,12,8.66,12.99,7.128134151484731e-05,0.0009259446262778665,1.4137466067111383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168347,47616
Scott,2013,01-2013,12,2.21,3.32,7.050487364939102e-05,0.0002340761805159782,1.8625037455714127e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170201,47119
Scott,2013,02-2013,6,10.03,15.05,3.525243682469551e-05,0.0005305491742116674,6.991733303564609e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170201,47119
Scott,2013,04-2013,30,21.36,32.04,0.00011750812274898502,0.0011983478357941494,3.260850406284335e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170201,47119
Scott,2013,05-2013,24,16.240000000000002,24.73,9.400649819918802e-05,0.0012505214422946986,1.1633304152149516e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170201,47119
Scott,2013,06-2013,12,5.38,8.07,1.7626218412347755e-05,0.00014224358258764638,3.466489621095058e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170201,47119
Scott,2013,08-2013,48,1.13,1.7,0.0002820194945975641,0.00047943314081585884,1.4923531589121098e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170201,47119
Scott,2013,10-2013,24,17.64,26.45,8.225568592428951e-05,0.0006310186191620497,1.5158547834619069e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,170201,47119
Scott,2013,11-2013,18,19.43,29.14,0.00010575731047408653,0.0015021063331002755,3.0258341607863647e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,170201,47119
Scott,2013,12-2013,12,3.46,5.19,7.050487364939102e-05,0.0003659202942403394,1.3983466607129218e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170201,47119
Scott,2014,01-2014,48,12.31,18.47,0.00028019380071215926,0.0017133850913548536,3.5199346214465e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171310,48408
Scott,2014,02-2014,60,13.64,20.450000000000003,0.00035024225089019904,0.001998482283579476,4.167882785593368e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171310,48408
Scott,2014,04-2014,48,1.13,1.7,0.00028019380071215926,0.0004763294612106707,1.482692195435176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171310,48408
Scott,2014,05-2014,12,3.33,4.99,5.837370848169985e-06,2.9128480532368223e-05,1.167474169633997e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171310,48408
Scott,2014,06-2014,6,7.46,11.19,3.502422508901991e-05,0.00039192107874613276,1.6169517249430855e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171310,48408
Scott,2014,07-2014,30,34.21,51.28999999999999,6.421107932986982e-05,0.0011902982896503415,2.1948514389119143e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171310,48408
Scott,2014,09-2014,18,19.59,29.39,4.086159593718989e-05,0.0008174654135777246,1.7336991419064854e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171310,48408
Scott,2014,12-2014,24,14.54,21.82,0.00021014535053411943,0.0019543517599673104,5.0901873796042256e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171310,48408
Scott,2015,02-2015,18,21.05,31.58,0.00011634468275713629,0.0025761039656085117,4.991186890281147e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171903,49272
Scott,2015,04-2015,30,33.07,49.620000000000005,5.8172341378568146e-05,0.0009217407491434122,2.0302147141120282e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,171903,49272
Scott,2015,05-2015,6,26.49,39.74,5.817234137856815e-06,0.00023117688463842982,2.675927703414135e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171903,49272
Scott,2015,06-2015,6,31.99,47.99,1.163446827571363e-05,0.0005583381325514971,5.35185540682827e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171903,49272
Scott,2015,08-2015,36,18.55,27.84,0.0007678749061970996,0.006107397776653113,0.00019365572444925334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171903,49272
Scott,2015,09-2015,24,10.16,15.25,0.00013961361930856354,0.001064553847227797,2.7690034496198437e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171903,49272
Scott,2015,10-2015,12,5.23,7.85,5.817234137856815e-06,4.566528798217599e-05,7.562404379213859e-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171903,49272
Scott,2015,11-2015,24,11.620000000000001,17.43,0.00034903404827140886,0.003503603776548402,9.220316108503051e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171903,49272
Sioux,2013,03-2013,12,3.7,5.55,0.00034779584383966614,0.0019302669333101468,6.897950902820044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34503,46930
Sioux,2013,08-2013,6,7.17,10.76,0.00034779584383966614,0.0037422832797148076,0.00016085557777584556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34503,46930
Sioux,2012,05-2012,6,19.88,29.81,0.0001750189603873753,0.005217315209147658,8.080042004550493e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34282,44309
Sioux,2012,07-2012,6,10.5,15.74,0.0001750189603873753,0.0027547984364972872,8.080042004550493e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34282,44309
Sioux,2012,08-2012,12,7.5,11.24,5.833965346245843e-05,0.0006557377049180328,1.1667930692491687e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34282,44309
Sioux,2012,12-2012,12,7.5,11.24,0.0003500379207747506,0.003934426229508197,9.246835073799661e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34282,44309
Sioux,2015,05-2015,12,4.46,6.69,0.00034528399608678136,0.0023099499338205673,9.121252229959141e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34754,52209
Sioux,2016,07-2016,6,6.0,9.25,0.00017170329670329672,0.0015882554945054945,7.926968864468864e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34944,48125
Story,2012,01-2012,24,24.27,36.41,0.00026086105887851484,0.004748975576883362,5.173744334423877e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92003,39457
Story,2012,02-2012,12,8.4,12.59,2.173842157320957e-05,0.0002736867276067085,4.347684314641914e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92003,39457
